ひびく,to resound; to be heard far away; to reverberate; to shake; to vibrate; to come (home); to remain (with someone); to have an effect; to make an impression,響く,Godan verb with ku ending; intransitive verb
なぐさめる,to comfort; to console; to amuse,慰める,Ichidan verb; Transitive verb
ゆるい,"loose; lenient; lax; gentle (curve, slope, etc.); slow; weak; soft; not firm; difficult; hard",緩い,I-adjective
のる,to be placed on; to be set on; to be piled on; to be loaded on; to appear (in print); to be mentioned; to be recorded; to be reported,載る,Godan verb with ru ending; intransitive verb
かわく,to be thirsty; to feel thirsty; to thirst for; to crave,渇く,Godan verb with ku ending; intransitive verb
へこむ,to be dented; to be indented; to yield; to give; to be beaten; to be overwhelmed; to yield; to give in,凹む,Godan verb with mu ending; intransitive verb
しゃせい,sketching; drawing from nature; portrayal; description,写生,Noun; Suru verb
とく,"to dissolve (paint); to scramble (eggs); to melt (metal, etc.); to mix (water with flour, etc.)",溶く,Godan verb with ku ending; Transitive verb
かんわ,China and Japan; Chinese and Japanese (languages); Chinese Character-Japanese dictionary,漢和,Noun
てぬぐい,(hand) towel,手ぬぐい,Noun
ねまき,sleep-wear; nightclothes; pyjamas; pajamas,寝巻き,Noun
わりざん,division,割り算,Noun; Suru verb
うちけす,to deny; to contradict; to negate (esp. a sound); to drown out,打ち消す,Godan verb with su ending; Transitive verb
おうずる,to answer; to respond; to meet; to satisfy; to accept,応ずる,Ichidan verb - zuru verb (alternative form of -jiru verbs); intransitive verb
わりあいに,comparatively,割合に,Adverb
まく,to sow; to plant; to seed; to sprinkle (gold or silver powder on lacquerware),蒔く,Godan verb with ku ending; Transitive verb
こころあたり,having in mind; happening to know of; idea,心当たり,Noun; No-adjective
えんしゅう,circumference,円周,Noun; No-adjective
けむい,smoky,煙い,I-adjective
すきとおる,to be transparent; to be see-through; to be clear (voice),透き通る,Godan verb with ru ending; intransitive verb
ちぢめる,to shorten; to reduce; to condense; to shrink; to crumple (fabric); to wrinkle; to make (one's body) smaller; to draw in (one's legs); to duck (one's head),縮める,Ichidan verb; Transitive verb
ろんずる,to discuss; to talk about; to deal with (a topic); to argue; to dispute; to take into consideration; to make an issue of,論ずる,Ichidan verb - zuru verb (alternative form of -jiru verbs); Transitive verb
おとしもの,lost property; something dropped and left behind,落とし物,Noun
すずむ,to cool oneself; to cool off; to enjoy the cool air,涼む,Godan verb with mu ending; intransitive verb
たんすう,singular number,単数,Noun; No-adjective
よつかど,four corners; crossroads; intersecting street; street corner,四つ角,Noun
はりきる,to be in high spirits; to be full of vigor (vigour); to be enthusiastic; to be eager,張り切る,Godan verb with ru ending
おんちゅう,and Company; Messrs; for the attention of ...,御中,Noun - used as a suffix
はなれる,to get free (from); to be freed; to be released,放れる,Ichidan verb; intransitive verb
くとうてん,punctuation mark,句読点,Noun
りょうしゅう,receipt (of money); receiving,領収,Noun; Suru verb
うすめる,to dilute; to water down,薄める,Ichidan verb; Transitive verb
さくせい,manufacture,作製,Noun; Suru verb
がいろん,introduction; outline; general remarks,概論,Noun; Suru verb
ぶらさげる,to hang; to suspend; to dangle; to swing,ぶら下げる,Ichidan verb; Transitive verb
わりと,relatively; comparatively,割と,Adverb
きる,"to kill (a human) using a blade (sword, machete, knife, etc.); to slice (off); to lop (off); to cut (off)",斬る,Godan verb with ru ending; Transitive verb
しょうみ,net weight; useful part; actual content; real; effective; full; Shoumi,正味,Noun; Noun or verb acting prenominally; Place
しゅうじ,penmanship,習字,Noun
しんろ,course; direction,針路,Noun
ようぶん,nourishment; nutrient,養分,Noun
せんせい,despotism; autocracy,専制,Noun; Suru verb; No-adjective
やこう,walking around at night; night train; night travel,夜行,Noun; Suru verb
そくりょく,speed,速力,Noun
こうち,arable land,耕地,Noun
げきぞう,sharp increase; sudden rise,激増,Noun; Suru verb
なになに,"such and such (when being vague, placeholder, etc.); this and that; What?; What is the matter?; What are the items?",何々,Pronoun
しあさって,in three days' time; two days after tomorrow,明々後日,Adverbial noun; Temporal noun
もぐる,to dive (into or under water); to get under; to get into; to get in; to creep into,潜る,Godan verb with ru ending; intransitive verb
おきのどくに,my sympathies; that's too bad; my condolences,お気の毒に,Expression
おまたせしました,thank you for waiting; sorry to have kept you waiting,お待たせしました,Expression
かま,iron pot; kettle,釜,Noun
かんたい,frigid zone,寒帯,Noun
じゅつご,predicate,述語,Noun
むす,"to steam (food, towel, etc.); to be hot and humid; to be sultry",蒸す,Godan verb with su ending; Transitive verb; intransitive verb
けいようどうし,"adjectival noun (Japanese); quasi-adjective; nominal adjective; na-, taru-, nari- and tari-adjective",形容動詞,Noun
かこう,crater; caldera; burner (e.g. on a furnace),火口,Noun
おじさん,uncle; old man; mister; manybar goatfish (Parupeneus multifasciatus),伯父さん,Noun
ローマじ,Latin alphabet; Roman alphabet; rōmaji; romanized Japanese; system of transliterating Japanese into the Latin alphabet,ローマ字,Noun
わん,"bowl (ceramic, porcelain)",碗,Noun
せんせんげつ,month before last,先々月,Temporal noun
ぶさた,"not writing or contacting for a while; neglecting to write (call, visit, etc.); failing to write (call, visit, etc.); long silence",無沙汰,Noun; Suru verb
せめて,offense; offence; method of attack,攻め手,Noun
ようひんてん,shop that handles Western-style apparel and accessories,洋品店,Noun
せんせんしゅう,week before last,先先週,Temporal noun
みせや,store; shop,店屋,Noun
ぞんずる,"to think, feel, consider, know, etc.",存ずる,Ichidan verb - zuru verb (alternative form of -jiru verbs); intransitive verb
はす,diagonal,斜,No-adjective; Noun
いってまいります,good bye; I'm off; see you later,行ってまいります,Expression
くむ,to pour (sake); to serve; to drink together,酌む,Godan verb with mu ending; Transitive verb
おまちどおさま,I'm sorry to have kept you waiting,お待ちどおさま,Expression
やぶれる,"to get torn; to tear; to rip; to break; to be broken off (of negotiations, etc.); to break down; to collapse; to fall into ruin",破れる,Ichidan verb; intransitive verb
わえい,Japanese-English,和英,Noun
かな,"kana; Japanese syllabary (i.e. hiragana, katakana)",仮名,Noun
ことづける,"to have someone send (a message, parcel, etc.); to send (via someone else); to leave (a message) with someone; to use as an excuse",言付ける,Ichidan verb; Transitive verb
いっさくさくじつ,two days before yesterday; three days back (ago),一昨昨日,Adverbial noun; Temporal noun
いつ,being comfortable; relaxing,佚,Noun
そのころ,at that time; in those days; at that moment; then,その頃,Expression; Noun; No-adjective
おじゃまします,excuse me for disturbing (interrupting) you; greeting used when entering someone's home,お邪魔します,Expression
